Customer_ID,Customer_Name,Gender,Age,City,State,Signup_Date,Customer_Segment
CUST00334,Customer 00334,Male,50,Kolkata,West Bengal,2025-12-08,Loyal
CUST00335,Customer 00335,Male,50,Ahmedabad,Gujarat,2023-01-04,Regular
CUST00336,Customer 00336,Male,64,Mumbai,Maharashtra,2024-07-24,Regular
CUST00337,Customer 00337,Male,57,Bengaluru,Karnataka,2025-11-02,Loyal
CUST00338,Customer 00338,Male,28,Madurai,Tamil Nadu,2024-02-07,Regular
CUST00339,Customer 00339,Male,63,Coimbatore,Tamil Nadu,2023-08-09,Regular
CUST00340,Customer 00340,Female,46,Ahmedabad,Gujarat,2025-11-07,Loyal
CUST00341,Customer 00341,Male,42,Kolkata,West Bengal,2023-11-04,New
CUST00342,Customer 00342,Male,30,Madurai,Tamil Nadu,2023-05-26,Loyal
CUST00343,Customer 00343,Male,61,Delhi,Delhi,2023-12-14,Regular
CUST00344,Customer 00344,Female,36,Delhi,Delhi,2024-03-30,Regular
CUST00345,Customer 00345,Male,53,Chennai,Tamil Nadu,2023-01-12,Loyal
CUST00346,Customer 00346,Male,45,Coimbatore,Tamil Nadu,2023-06-29,Regular
CUST00347,Customer 00347,Female,21,Mumbai,Maharashtra,2022-03-14,VIP
CUST00348,Customer 00348,Female,20,Kolkata,West Bengal,2024-08-31,VIP
CUST00349,Customer 00349,Female,55,Bengaluru,Karnataka,2023-05-19,Regular
CUST00350,Customer 00350,Female,54,Bengaluru,Karnataka,2025-10-07,New
CUST00351,Customer 00351,Male,60,Kolkata,West Bengal,2024-03-15,Regular
CUST00352,Customer 00352,Female,42,Pune,Maharashtra,2023-12-11,Regular
CUST00353,Customer 00353,Male,58,Mumbai,Maharashtra,2022-11-21,Loyal
CUST00354,Customer 00354,Male,52,Madurai,Tamil Nadu,2023-01-23,New
CUST00355,Customer 00355,Male,46,Ahmedabad,Gujarat,2024-04-07,New
CUST00356,Customer 00356,Female,58,Pune,Maharashtra,2022-08-28,New
CUST00357,Customer 00357,Male,46,Ahmedabad,Gujarat,2024-09-02,Regular
CUST00358,Customer 00358,Female,29,Ahmedabad,Gujarat,2025-01-02,Loyal
CUST00359,Customer 00359,Female,52,Pune,Maharashtra,2022-01-31,New
CUST00360,Customer 00360,Male,37,Chennai,Tamil Nadu,2023-04-24,New
CUST00361,Customer 00361,Female,34,Delhi,Delhi,2024-11-03,Regular
CUST00362,Customer 00362,Female,29,Ahmedabad,Gujarat,2023-12-18,Loyal
CUST00363,Customer 00363,Female,53,Pune,Maharashtra,2025-09-01,Loyal
CUST00364,Customer 00364,Male,27,Pune,Maharashtra,2022-03-09,Loyal
CUST00365,Customer 00365,Female,35,Hyderabad,Telangana,2024-10-02,New
CUST00366,Customer 00366,Male,47,Chennai,Tamil Nadu,2023-06-22,Regular
CUST00367,Customer 00367,Female,25,Coimbatore,Tamil Nadu,2022-10-18,VIP
CUST00368,Customer 00368,Female,58,Hyderabad,Telangana,2024-09-01,VIP
CUST00369,Customer 00369,Male,30,Hyderabad,Telangana,2022-01-24,Regular
CUST00370,Customer 00370,Female,48,Kolkata,West Bengal,2023-02-19,Loyal
CUST00371,Customer 00371,Female,23,Delhi,Delhi,2024-04-30,VIP
CUST00372,Customer 00372,Female,24,Pune,Maharashtra,2024-08-19,Regular
CUST00373,Customer 00373,Male,38,Delhi,Delhi,2023-11-12,New
CUST00374,Customer 00374,Male,55,Mumbai,Maharashtra,2024-11-25,Regular
CUST00375,Customer 00375,Other,60,Kolkata,West Bengal,2022-04-11,VIP
CUST00376,Customer 00376,Female,45,Coimbatore,Tamil Nadu,2023-06-30,Regular
CUST00377,Customer 00377,Female,61,Delhi,Delhi,2022-02-08,Loyal
CUST00378,Customer 00378,Male,38,Bengaluru,Karnataka,2022-07-30,Regular
CUST00379,Customer 00379,Male,38,Ahmedabad,Gujarat,2024-01-12,New
CUST00380,Customer 00380,Female,41,Mumbai,Maharashtra,2023-08-15,New
CUST00381,Customer 00381,Female,44,Chennai,Tamil Nadu,2024-01-20,VIP
CUST00382,Customer 00382,Male,44,Coimbatore,Tamil Nadu,2022-06-21,Regular
CUST00383,Customer 00383,Female,30,Mumbai,Maharashtra,2024-04-17,New
CUST00384,Customer 00384,Female,46,Ahmedabad,Gujarat,2023-03-18,VIP
CUST00385,Customer 00385,Male,56,Kolkata,West Bengal,2024-12-18,Regular
CUST00386,Customer 00386,Male,45,Ahmedabad,Gujarat,2025-12-04,Loyal
CUST00387,Customer 00387,Male,54,Hyderabad,Telangana,2023-06-18,Regular
CUST00388,Customer 00388,Female,46,Ahmedabad,Gujarat,2022-12-31,New
CUST00389,Customer 00389,Male,65,Hyderabad,Telangana,2023-01-02,Regular
CUST00390,Customer 00390,Male,39,Kolkata,West Bengal,2025-09-29,VIP
CUST00391,Customer 00391,Female,53,Madurai,Tamil Nadu,2022-10-23,New
CUST00392,Customer 00392,Male,47,Hyderabad,Telangana,2025-09-26,Loyal
CUST00393,Customer 00393,Male,45,Chennai,Tamil Nadu,2023-08-29,New
CUST00394,Customer 00394,Male,40,Ahmedabad,Gujarat,2024-01-26,Regular
CUST00395,Customer 00395,Female,50,Ahmedabad,Gujarat,2023-06-07,Regular
CUST00396,Customer 00396,Female,21,Chennai,Tamil Nadu,2022-09-22,Loyal
CUST00397,Customer 00397,Male,20,Bengaluru,Karnataka,2026-03-28,Regular
CUST00398,Customer 00398,Female,49,Pune,Maharashtra,2024-11-27,Regular
CUST00399,Customer 00399,Female,21,Madurai,Tamil Nadu,2025-02-28,Loyal
CUST00400,Customer 00400,Male,18,Coimbatore,Tamil Nadu,2023-01-17,New
CUST00401,Customer 00401,Male,29,Hyderabad,Telangana,2025-06-02,New
CUST00402,Customer 00402,Male,30,Chennai,Tamil Nadu,2025-03-12,New
CUST00403,Customer 00403,Male,51,Kolkata,West Bengal,2023-03-07,Regular
CUST00404,Customer 00404,Female,46,Hyderabad,Telangana,2023-01-24,Regular
CUST00405,Customer 00405,Female,26,Pune,Maharashtra,2022-02-23,Loyal
CUST00406,Customer 00406,Male,48,Kolkata,West Bengal,2022-01-24,Regular
CUST00407,Customer 00407,Male,24,Mumbai,Maharashtra,2023-01-30,New
CUST00408,Customer 00408,Male,30,Ahmedabad,Gujarat,2023-09-25,Loyal
CUST00409,Customer 00409,Female,19,Mumbai,Maharashtra,2022-04-29,Regular
CUST00410,Customer 00410,Male,50,Hyderabad,Telangana,2024-09-09,VIP
CUST00411,Customer 00411,Female,24,Pune,Maharashtra,2025-04-23,Regular
CUST00412,Customer 00412,Male,35,Madurai,Tamil Nadu,2022-07-11,New
CUST00413,Customer 00413,Female,25,Hyderabad,Telangana,2023-05-02,Regular
CUST00414,Customer 00414,Female,29,Chennai,Tamil Nadu,2023-09-25,New
CUST00415,Customer 00415,Male,60,Delhi,Delhi,2023-12-22,New
CUST00416,Customer 00416,Female,47,Hyderabad,Telangana,2023-01-19,Regular
CUST00417,Customer 00417,Other,26,Ahmedabad,Gujarat,2024-03-22,New
CUST00418,Customer 00418,Male,45,Ahmedabad,Gujarat,2022-12-12,New
CUST00419,Customer 00419,Female,21,Hyderabad,Telangana,2023-04-18,Regular
CUST00420,Customer 00420,Male,56,Kolkata,West Bengal,2023-11-07,Regular
CUST00421,Customer 00421,Female,34,Delhi,Delhi,2022-01-03,Regular
CUST00422,Customer 00422,Male,28,Chennai,Tamil Nadu,2024-12-09,New
CUST00423,Customer 00423,Female,19,Hyderabad,Telangana,2024-07-13,Regular
CUST00424,Customer 00424,Female,40,Kolkata,West Bengal,2024-05-25,Loyal
CUST00425,Customer 00425,Female,39,Ahmedabad,Gujarat,2026-03-08,Regular
CUST00426,Customer 00426,Female,43,Ahmedabad,Gujarat,2024-09-10,Regular
CUST00427,Customer 00427,Female,29,Pune,Maharashtra,2025-05-19,New
CUST00428,Customer 00428,Male,49,Hyderabad,Telangana,2024-08-30,Regular
CUST00429,Customer 00429,Female,26,Delhi,Delhi,2026-04-01,Loyal
CUST00430,Customer 00430,Female,60,Bengaluru,Karnataka,2025-07-30,Regular
CUST00431,Customer 00431,Female,22,Delhi,Delhi,2023-01-14,New
CUST00432,Customer 00432,Female,43,Ahmedabad,Gujarat,2025-09-11,New
CUST00433,Customer 00433,Female,24,Ahmedabad,Gujarat,2025-08-14,VIP
CUST00434,Customer 00434,Female,46,Mumbai,Maharashtra,2022-05-18,Loyal
CUST00435,Customer 00435,Male,50,Ahmedabad,Gujarat,2022-05-05,Regular
CUST00436,Customer 00436,Male,41,Chennai,Tamil Nadu,2024-07-22,Regular
CUST00437,Customer 00437,Male,42,Coimbatore,Tamil Nadu,2025-11-16,Loyal
CUST00438,Customer 00438,Male,48,Hyderabad,Telangana,2025-11-26,New
CUST00439,Customer 00439,Female,46,Delhi,Delhi,2023-04-25,Regular
CUST00440,Customer 00440,Male,22,Coimbatore,Tamil Nadu,2025-11-25,Loyal
CUST00441,Customer 00441,Male,55,Kolkata,West Bengal,2023-07-24,Regular
CUST00442,Customer 00442,Other,62,Bengaluru,Karnataka,2025-10-17,New
CUST00443,Customer 00443,Male,28,Chennai,Tamil Nadu,2022-03-07,New
CUST00444,Customer 00444,Male,49,Delhi,Delhi,2025-12-22,Loyal
CUST00445,Customer 00445,Male,25,Coimbatore,Tamil Nadu,2024-05-01,Regular
CUST00446,Customer 00446,Male,37,Bengaluru,Karnataka,2026-03-25,Loyal
CUST00447,Customer 00447,Female,51,Mumbai,Maharashtra,2023-03-08,Regular
CUST00448,Customer 00448,Female,64,Chennai,Tamil Nadu,2025-02-02,VIP
CUST00449,Customer 00449,Female,59,Chennai,Tamil Nadu,2025-01-17,Loyal
CUST00450,Customer 00450,Male,25,Mumbai,Maharashtra,2023-08-24,Regular
CUST00451,Customer 00451,Female,19,Hyderabad,Telangana,2024-05-05,Regular
CUST00452,Customer 00452,Male,38,Mumbai,Maharashtra,2022-01-06,Regular
CUST00453,Customer 00453,Male,32,Chennai,Tamil Nadu,2022-06-07,Regular
CUST00454,Customer 00454,Male,23,Chennai,Tamil Nadu,2025-11-03,Regular
CUST00455,Customer 00455,Male,22,Coimbatore,Tamil Nadu,2022-11-26,Loyal
CUST00456,Customer 00456,Male,20,Ahmedabad,Gujarat,2025-01-31,New
CUST00457,Customer 00457,Male,60,Bengaluru,Karnataka,2022-08-11,Regular
CUST00458,Customer 00458,Other,60,Mumbai,Maharashtra,2023-02-06,Regular
CUST00459,Customer 00459,Male,33,Bengaluru,Karnataka,2023-06-29,New
CUST00460,Customer 00460,Male,52,Mumbai,Maharashtra,2023-05-24,Regular
CUST00461,Customer 00461,Male,26,Kolkata,West Bengal,2022-07-03,VIP
CUST00462,Customer 00462,Female,52,Chennai,Tamil Nadu,2024-07-03,Regular
CUST00463,Customer 00463,Male,36,Ahmedabad,Gujarat,2025-01-15,VIP
CUST00464,Customer 00464,Female,60,Coimbatore,Tamil Nadu,2023-08-04,Loyal
CUST00465,Customer 00465,Other,63,Ahmedabad,Gujarat,2025-11-04,Loyal
CUST00466,Customer 00466,Male,51,Ahmedabad,Gujarat,2023-06-22,Regular
CUST00467,Customer 00467,Male,56,Ahmedabad,Gujarat,2025-12-07,New
CUST00468,Customer 00468,Male,27,Bengaluru,Karnataka,2023-06-02,Regular
CUST00469,Customer 00469,Female,27,Mumbai,Maharashtra,2024-02-07,Regular
CUST00470,Customer 00470,Male,37,Madurai,Tamil Nadu,2022-10-22,VIP
CUST00471,Customer 00471,Male,18,Kolkata,West Bengal,2024-10-11,Regular
CUST00472,Customer 00472,Male,23,Delhi,Delhi,2022-09-17,New
CUST00473,Customer 00473,Female,63,Ahmedabad,Gujarat,2025-11-08,Regular
CUST00474,Customer 00474,Male,19,Hyderabad,Telangana,2024-04-05,Regular
CUST00475,Customer 00475,Male,55,Bengaluru,Karnataka,2025-08-20,New
CUST00476,Customer 00476,Female,50,Coimbatore,Tamil Nadu,2022-11-12,New
CUST00477,Customer 00477,Female,20,Delhi,Delhi,2024-01-16,Loyal
CUST00478,Customer 00478,Female,53,Madurai,Tamil Nadu,2023-12-20,Regular
CUST00479,Customer 00479,Male,30,Hyderabad,Telangana,2025-01-05,New
CUST00480,Customer 00480,Female,52,Madurai,Tamil Nadu,2023-11-11,Regular
CUST00481,Customer 00481,Female,32,Delhi,Delhi,2024-05-03,Regular
CUST00482,Customer 00482,Male,62,Ahmedabad,Gujarat,2025-11-03,New
CUST00483,Customer 00483,Female,39,Hyderabad,Telangana,2023-04-06,VIP
CUST00484,Customer 00484,Male,60,Madurai,Tamil Nadu,2024-12-15,Regular
CUST00485,Customer 00485,Female,21,Coimbatore,Tamil Nadu,2024-03-17,New
CUST00486,Customer 00486,Male,34,Mumbai,Maharashtra,2025-01-09,VIP
CUST00487,Customer 00487,Female,22,Chennai,Tamil Nadu,2025-04-14,Loyal
CUST00488,Customer 00488,Male,38,Mumbai,Maharashtra,2024-03-03,Regular
CUST00489,Customer 00489,Female,41,Delhi,Delhi,2024-07-18,Regular
CUST00490,Customer 00490,Male,48,Bengaluru,Karnataka,2025-11-07,Loyal
CUST00491,Customer 00491,Other,57,Chennai,Tamil Nadu,2022-05-29,Regular
CUST00492,Customer 00492,Female,47,Kolkata,West Bengal,2024-02-07,Regular
CUST00493,Customer 00493,Male,59,Coimbatore,Tamil Nadu,2025-07-28,Regular
CUST00494,Customer 00494,Female,24,Kolkata,West Bengal,2022-12-11,Regular
CUST00495,Customer 00495,Other,24,Hyderabad,Telangana,2025-12-03,Regular
CUST00496,Customer 00496,Male,44,Chennai,Tamil Nadu,2024-08-31,Regular
CUST00497,Customer 00497,Male,41,Kolkata,West Bengal,2024-07-10,New
CUST00498,Customer 00498,Female,36,Kolkata,West Bengal,2022-01-30,Loyal
CUST00499,Customer 00499,Male,58,Madurai,Tamil Nadu,2023-12-31,New
CUST00500,Customer 00500,Male,51,Mumbai,Maharashtra,2025-12-16,Regular
CUST00501,Customer 00501,Male,39,Madurai,Tamil Nadu,2024-09-08,Regular
CUST00502,Customer 00502,Male,44,Chennai,Tamil Nadu,2022-08-19,Loyal
CUST00503,Customer 00503,Male,23,Chennai,Tamil Nadu,2025-10-14,Regular
CUST00504,Customer 00504,Male,27,Delhi,Delhi,2025-03-31,Loyal
CUST00505,Customer 00505,Female,62,Madurai,Tamil Nadu,2023-12-30,New
CUST00506,Customer 00506,Female,48,Pune,Maharashtra,2025-06-05,Regular
CUST00507,Customer 00507,Male,42,Mumbai,Maharashtra,2025-05-29,Loyal
CUST00508,Customer 00508,Female,19,Chennai,Tamil Nadu,2024-01-16,Loyal
CUST00509,Customer 00509,Female,27,Delhi,Delhi,2025-01-01,Regular
CUST00510,Customer 00510,Female,27,Madurai,Tamil Nadu,2023-02-03,Regular
CUST00511,Customer 00511,Male,43,Mumbai,Maharashtra,2022-04-05,New
CUST00512,Customer 00512,Male,22,Madurai,Tamil Nadu,2023-04-20,Regular
CUST00513,Customer 00513,Female,39,Kolkata,West Bengal,2025-01-23,Regular
CUST00514,Customer 00514,Female,21,Delhi,Delhi,2024-02-14,New
CUST00515,Customer 00515,Female,51,Mumbai,Maharashtra,2025-02-21,VIP
CUST00516,Customer 00516,Female,24,Ahmedabad,Gujarat,2024-03-10,Loyal
CUST00517,Customer 00517,Male,34,Hyderabad,Telangana,2026-03-04,New
CUST00518,Customer 00518,Female,28,Hyderabad,Telangana,2024-08-01,Regular
CUST00519,Customer 00519,Male,25,Mumbai,Maharashtra,2024-10-19,Loyal
CUST00520,Customer 00520,Male,45,Madurai,Tamil Nadu,2023-09-13,New
CUST00521,Customer 00521,Female,61,Delhi,Delhi,2024-05-09,Regular
CUST00522,Customer 00522,Male,50,Hyderabad,Telangana,2024-08-21,Regular
CUST00523,Customer 00523,Male,42,Delhi,Delhi,2024-12-07,New
CUST00524,Customer 00524,Female,38,Hyderabad,Telangana,2024-03-23,Regular
CUST00525,Customer 00525,Male,29,Kolkata,West Bengal,2022-04-05,VIP
CUST00526,Customer 00526,Other,43,Madurai,Tamil Nadu,2026-02-09,Regular
CUST00527,Customer 00527,Other,46,Kolkata,West Bengal,2022-02-02,Regular
CUST00528,Customer 00528,Female,55,Hyderabad,Telangana,2025-02-15,Regular
CUST00529,Customer 00529,Male,52,Ahmedabad,Gujarat,2025-06-28,Loyal
CUST00530,Customer 00530,Male,54,Ahmedabad,Gujarat,2025-08-19,Loyal
CUST00531,Customer 00531,Male,63,Kolkata,West Bengal,2022-05-02,New
CUST00532,Customer 00532,Male,61,Ahmedabad,Gujarat,2022-08-06,Loyal
CUST00533,Customer 00533,Male,62,Hyderabad,Telangana,2024-12-12,New
CUST00534,Customer 00534,Other,62,Mumbai,Maharashtra,2025-02-23,New
CUST00535,Customer 00535,Male,46,Kolkata,West Bengal,2025-03-28,Regular
CUST00536,Customer 00536,Female,41,Bengaluru,Karnataka,2024-03-05,Regular
CUST00537,Customer 00537,Male,32,Madurai,Tamil Nadu,2022-06-25,Regular
CUST00538,Customer 00538,Female,23,Ahmedabad,Gujarat,2022-10-19,Regular
CUST00539,Customer 00539,Female,49,Ahmedabad,Gujarat,2025-03-28,New
CUST00540,Customer 00540,Male,61,Chennai,Tamil Nadu,2023-05-06,Regular
CUST00541,Customer 00541,Male,51,Pune,Maharashtra,2024-01-31,Regular
CUST00542,Customer 00542,Female,53,Kolkata,West Bengal,2025-10-12,Regular
CUST00543,Customer 00543,Female,37,Coimbatore,Tamil Nadu,2023-09-26,New
CUST00544,Customer 00544,Female,29,Ahmedabad,Gujarat,2025-06-14,New
CUST00545,Customer 00545,Male,52,Madurai,Tamil Nadu,2025-12-22,Loyal
CUST00546,Customer 00546,Male,55,Bengaluru,Karnataka,2022-05-05,Loyal
CUST00547,Customer 00547,Female,34,Ahmedabad,Gujarat,2025-08-31,New
CUST00548,Customer 00548,Female,44,Bengaluru,Karnataka,2025-07-26,New
CUST00549,Customer 00549,Male,34,Hyderabad,Telangana,2023-08-27,Regular
CUST00550,Customer 00550,Female,28,Hyderabad,Telangana,2024-07-26,VIP
CUST00551,Customer 00551,Male,56,Pune,Maharashtra,2025-02-02,Regular
CUST00552,Customer 00552,Male,19,Mumbai,Maharashtra,2024-12-01,Loyal
CUST00553,Customer 00553,Male,19,Coimbatore,Tamil Nadu,2025-11-21,Regular
CUST00554,Customer 00554,Male,46,Chennai,Tamil Nadu,2026-01-23,VIP
CUST00555,Customer 00555,Female,62,Pune,Maharashtra,2023-05-06,New
CUST00556,Customer 00556,Male,41,Delhi,Delhi,2023-07-19,VIP
CUST00557,Customer 00557,Male,41,Chennai,Tamil Nadu,2022-06-17,Regular
CUST00558,Customer 00558,Female,33,Kolkata,West Bengal,2024-01-29,VIP
CUST00559,Customer 00559,Female,48,Madurai,Tamil Nadu,2025-04-12,Regular
CUST00560,Customer 00560,Female,60,Delhi,Delhi,2025-10-27,Regular
CUST00561,Customer 00561,Female,26,Delhi,Delhi,2025-03-19,Loyal
CUST00562,Customer 00562,Male,44,Pune,Maharashtra,2022-09-06,Loyal
CUST00563,Customer 00563,Female,58,Mumbai,Maharashtra,2022-06-29,Regular
CUST00564,Customer 00564,Female,31,Pune,Maharashtra,2025-02-17,Regular
CUST00565,Customer 00565,Female,62,Kolkata,West Bengal,2022-01-28,Loyal
CUST00566,Customer 00566,Male,42,Ahmedabad,Gujarat,2022-04-27,VIP
CUST00567,Customer 00567,Male,60,Ahmedabad,Gujarat,2023-12-04,New
CUST00568,Customer 00568,Female,61,Mumbai,Maharashtra,2023-10-19,Regular
CUST00569,Customer 00569,Male,39,Kolkata,West Bengal,2024-04-11,Loyal
CUST00570,Customer 00570,Female,52,Mumbai,Maharashtra,2022-09-19,Regular
CUST00571,Customer 00571,Female,50,Bengaluru,Karnataka,2023-09-18,Loyal
CUST00572,Customer 00572,Female,44,Ahmedabad,Gujarat,2024-02-24,Loyal
CUST00573,Customer 00573,Female,57,Delhi,Delhi,2024-11-27,Loyal
CUST00574,Customer 00574,Female,43,Coimbatore,Tamil Nadu,2022-07-16,Loyal
CUST00575,Customer 00575,Male,36,Madurai,Tamil Nadu,2026-03-29,VIP
CUST00576,Customer 00576,Female,62,Kolkata,West Bengal,2025-12-31,Loyal
CUST00577,Customer 00577,Female,56,Chennai,Tamil Nadu,2023-11-15,Loyal
CUST00578,Customer 00578,Male,62,Mumbai,Maharashtra,2024-05-23,New
CUST00579,Customer 00579,Male,43,Madurai,Tamil Nadu,2025-12-04,New
CUST00580,Customer 00580,Male,23,Chennai,Tamil Nadu,2022-11-29,Regular
CUST00581,Customer 00581,Female,20,Madurai,Tamil Nadu,2026-04-04,Loyal
CUST00582,Customer 00582,Male,23,Coimbatore,Tamil Nadu,2026-01-28,Regular
CUST00583,Customer 00583,Female,45,Chennai,Tamil Nadu,2023-12-21,New
CUST00584,Customer 00584,Male,20,Pune,Maharashtra,2025-03-27,Regular
CUST00585,Customer 00585,Male,30,Hyderabad,Telangana,2025-03-29,Loyal
CUST00586,Customer 00586,Female,30,Pune,Maharashtra,2025-09-19,Loyal
CUST00587,Customer 00587,Male,30,Ahmedabad,Gujarat,2025-10-31,Loyal
CUST00588,Customer 00588,Female,18,Hyderabad,Telangana,2022-03-20,Regular
CUST00589,Customer 00589,Female,57,Pune,Maharashtra,2022-07-16,Regular
CUST00590,Customer 00590,Female,54,Hyderabad,Telangana,2025-02-17,Regular
CUST00591,Customer 00591,Male,48,Hyderabad,Telangana,2022-08-14,Regular
CUST00592,Customer 00592,Female,34,Delhi,Delhi,2023-08-18,Regular
CUST00593,Customer 00593,Female,26,Mumbai,Maharashtra,2025-12-04,Regular
CUST00594,Customer 00594,Female,62,Mumbai,Maharashtra,2026-04-11,New
CUST00595,Customer 00595,Female,30,Delhi,Delhi,2024-07-01,Regular
CUST00596,Customer 00596,Female,54,Madurai,Tamil Nadu,2024-01-05,New
CUST00597,Customer 00597,Female,31,Bengaluru,Karnataka,2025-09-24,New
CUST00598,Customer 00598,Female,28,Madurai,Tamil Nadu,2026-04-29,Regular
CUST00599,Customer 00599,Male,42,Chennai,Tamil Nadu,2024-07-07,New
CUST00600,Customer 00600,Male,48,Chennai,Tamil Nadu,2023-06-21,Regular
CUST00601,Customer 00601,Male,31,Hyderabad,Telangana,2022-08-08,Regular
CUST00602,Customer 00602,Male,24,Pune,Maharashtra,2022-10-20,Regular
CUST00603,Customer 00603,Male,41,Pune,Maharashtra,2025-05-12,VIP
CUST00604,Customer 00604,Male,53,Mumbai,Maharashtra,2026-03-18,Regular
CUST00605,Customer 00605,Female,59,Kolkata,West Bengal,2022-07-21,Regular
CUST00606,Customer 00606,Male,59,Madurai,Tamil Nadu,2022-02-01,Loyal
CUST00607,Customer 00607,Female,64,Ahmedabad,Gujarat,2025-01-17,Regular
CUST00608,Customer 00608,Male,61,Coimbatore,Tamil Nadu,2025-05-10,New
CUST00609,Customer 00609,Male,58,Pune,Maharashtra,2025-08-09,Regular
CUST00610,Customer 00610,Male,20,Coimbatore,Tamil Nadu,2023-12-17,Regular
CUST00611,Customer 00611,Male,64,Hyderabad,Telangana,2024-01-23,Regular
CUST00612,Customer 00612,Female,61,Coimbatore,Tamil Nadu,2024-10-13,New
CUST00613,Customer 00613,Female,43,Ahmedabad,Gujarat,2022-04-25,Loyal
CUST00614,Customer 00614,Male,64,Delhi,Delhi,2023-12-23,New
CUST00615,Customer 00615,Male,43,Ahmedabad,Gujarat,2025-05-30,Loyal
CUST00616,Customer 00616,Male,18,Coimbatore,Tamil Nadu,2022-07-01,VIP
CUST00617,Customer 00617,Female,32,Ahmedabad,Gujarat,2024-02-10,VIP
CUST00618,Customer 00618,Female,28,Bengaluru,Karnataka,2023-04-14,Loyal
CUST00619,Customer 00619,Female,54,Hyderabad,Telangana,2023-03-02,New
CUST00620,Customer 00620,Female,24,Madurai,Tamil Nadu,2026-04-25,Loyal
CUST00621,Customer 00621,Female,29,Delhi,Delhi,2024-04-13,New
CUST00622,Customer 00622,Male,55,Pune,Maharashtra,2024-12-19,Loyal
CUST00623,Customer 00623,Male,20,Chennai,Tamil Nadu,2023-04-30,Regular
CUST00624,Customer 00624,Female,59,Madurai,Tamil Nadu,2022-01-11,Regular
CUST00625,Customer 00625,Female,43,Chennai,Tamil Nadu,2025-11-09,Loyal
CUST00626,Customer 00626,Female,47,Hyderabad,Telangana,2025-12-04,New
CUST00627,Customer 00627,Female,49,Delhi,Delhi,2022-02-11,New
CUST00628,Customer 00628,Male,53,Mumbai,Maharashtra,2022-05-03,Regular
CUST00629,Customer 00629,Female,62,Pune,Maharashtra,2023-12-02,Loyal
CUST00630,Customer 00630,Female,54,Bengaluru,Karnataka,2022-09-09,Regular
CUST00631,Customer 00631,Male,35,Mumbai,Maharashtra,2024-08-30,Regular
CUST00632,Customer 00632,Female,18,Hyderabad,Telangana,2023-08-27,Loyal
CUST00633,Customer 00633,Female,38,Madurai,Tamil Nadu,2026-02-16,New
CUST00634,Customer 00634,Male,45,Bengaluru,Karnataka,2022-08-01,Regular
CUST00635,Customer 00635,Male,65,Ahmedabad,Gujarat,2022-09-25,Loyal
