Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Rate,Gross_Amount,Discount_Amount,Net_Amount,Unit_Cost,Profit,PROFIT MARGIN
ITEM0000232,ORD000116,PROD0415,1,3910.58,0.20,3910.58,782.12,3128.46,2491.17,637.29,20.37%
ITEM0000233,ORD000116,PROD0224,4,8253.14,0.05,33012.56,1650.63,31361.93,4758.29,12328.77,39.31%
ITEM0000234,ORD000117,PROD0042,2,8954.68,0.00,17909.36,0.00,17909.36,4204.73,9499.90,53.04%
ITEM0000235,ORD000117,PROD0516,4,5202.27,0.15,20809.08,3121.36,17687.72,4226.92,780.04,4.41%
ITEM0000236,ORD000118,PROD0381,4,2533.82,0.00,10135.28,0.00,10135.28,1314.82,4876.00,48.11%
ITEM0000237,ORD000118,PROD0399,3,4393.84,0.20,13181.52,2636.30,10545.22,3315.40,599.02,5.68%
ITEM0000238,ORD000118,PROD0200,2,154.83,0.15,309.66,46.45,263.21,128.39,6.43,2.44%
ITEM0000239,ORD000119,PROD0155,4,2364.80,0.20,9459.20,1891.84,7567.36,1626.49,1061.40,14.03%
ITEM0000240,ORD000119,PROD0154,3,4785.27,0.20,14355.81,2871.16,11484.65,3919.13,-272.74,-2.37%
ITEM0000241,ORD000119,PROD0240,1,5304.76,0.05,5304.76,265.24,5039.52,3374.66,1664.86,33.04%
ITEM0000242,ORD000119,PROD0271,3,6382.13,0.15,19146.39,2871.96,16274.43,3493.29,5794.56,35.61%
ITEM0000243,ORD000120,PROD0632,3,2904.05,0.05,8712.15,435.61,8276.54,1342.86,4247.96,51.33%
ITEM0000244,ORD000121,PROD0400,1,4267.10,0.20,4267.10,853.42,3413.68,3561.77,-148.09,-4.34%
ITEM0000245,ORD000121,PROD0775,1,5789.26,0.05,5789.26,289.46,5499.80,4543.28,956.52,17.39%
ITEM0000246,ORD000122,PROD0567,1,3298.32,0.15,3298.32,494.75,2803.57,1541.57,1262.00,45.01%
ITEM0000247,ORD000122,PROD0994,4,5609.07,0.20,22436.28,4487.26,17949.02,2889.79,6389.86,35.60%
ITEM0000248,ORD000123,PROD0313,1,5057.71,0.00,5057.71,0.00,5057.71,3920.66,1137.05,22.48%
ITEM0000249,ORD000123,PROD0201,1,4247.79,0.15,4247.79,637.17,3610.62,2917.27,693.35,19.20%
ITEM0000250,ORD000124,PROD0115,1,1294.89,0.05,1294.89,64.74,1230.15,847.09,383.06,31.14%
ITEM0000251,ORD000124,PROD0557,4,8069.29,0.15,32277.16,4841.57,27435.59,4304.41,10217.95,37.24%
ITEM0000252,ORD000125,PROD0717,1,4394.41,0.00,4394.41,0.00,4394.41,3184.07,1210.34,27.54%
ITEM0000253,ORD000125,PROD0740,1,3050.21,0.10,3050.21,305.02,2745.19,2212.65,532.54,19.40%
ITEM0000254,ORD000125,PROD0129,3,4828.95,0.05,14486.85,724.34,13762.51,3282.73,3914.32,28.44%
ITEM0000255,ORD000125,PROD0205,2,1205.06,0.05,2410.12,120.51,2289.61,894.65,500.31,21.85%
ITEM0000256,ORD000125,PROD0742,4,2765.28,0.00,11061.12,0.00,11061.12,2028.40,2947.52,26.65%
ITEM0000257,ORD000126,PROD0241,3,873.56,0.10,2620.68,262.07,2358.61,461.93,972.82,41.25%
ITEM0000258,ORD000126,PROD0918,2,7873.68,0.00,15747.36,0.00,15747.36,4295.56,7156.24,45.44%
ITEM0000259,ORD000126,PROD0666,4,1672.55,0.10,6690.20,669.02,6021.18,882.56,2490.94,41.37%
ITEM0000260,ORD000127,PROD0295,2,3589.75,0.10,7179.50,717.95,6461.55,1720.02,3021.51,46.76%
ITEM0000261,ORD000127,PROD0665,1,7550.58,0.20,7550.58,1510.12,6040.46,3680.95,2359.51,39.06%
ITEM0000262,ORD000127,PROD0894,4,3847.02,0.00,15388.08,0.00,15388.08,2943.97,3612.20,23.47%
ITEM0000263,ORD000128,PROD0699,2,8733.00,0.10,17466.00,1746.60,15719.40,4004.07,7711.26,49.06%
ITEM0000264,ORD000128,PROD0839,2,5138.62,0.10,10277.24,1027.72,9249.52,3383.55,2482.42,26.84%
ITEM0000265,ORD000128,PROD0308,4,2234.93,0.15,8939.72,1340.96,7598.76,1081.07,3274.48,43.09%
ITEM0000266,ORD000129,PROD0497,3,1329.05,0.10,3987.15,398.72,3588.43,665.39,1592.26,44.37%
ITEM0000267,ORD000130,PROD0124,4,7507.96,0.00,30031.84,0.00,30031.84,4774.43,10934.12,36.41%
ITEM0000268,ORD000131,PROD0877,2,3839.06,0.10,7678.12,767.81,6910.31,2490.57,1929.17,27.92%
ITEM0000269,ORD000132,PROD0006,2,2207.38,0.05,4414.76,220.74,4194.02,1465.64,1262.74,30.11%
ITEM0000270,ORD000133,PROD0664,3,10169.41,0.00,30508.23,0.00,30508.23,4851.39,15954.06,52.29%
ITEM0000271,ORD000133,PROD0773,1,7067.75,0.15,7067.75,1060.16,6007.59,4285.38,1722.21,28.67%
ITEM0000272,ORD000134,PROD0294,1,5808.30,0.05,5808.30,290.42,5517.88,3551.23,1966.65,35.64%
ITEM0000273,ORD000135,PROD0455,1,9592.00,0.15,9592.00,1438.80,8153.20,4776.22,3376.98,41.42%
ITEM0000274,ORD000135,PROD0661,1,9095.34,0.20,9095.34,1819.07,7276.27,4367.14,2909.13,39.98%
ITEM0000275,ORD000136,PROD0417,2,7669.90,0.20,15339.80,3067.96,12271.84,4028.56,4214.72,34.34%
ITEM0000276,ORD000136,PROD0206,2,315.41,0.10,630.82,63.08,567.74,244.12,79.50,14.00%
ITEM0000277,ORD000136,PROD0499,2,2764.27,0.00,5528.54,0.00,5528.54,1658.58,2211.38,40.00%
ITEM0000278,ORD000137,PROD0325,1,4744.39,0.00,4744.39,0.00,4744.39,2728.96,2015.43,42.48%
ITEM0000279,ORD000138,PROD0693,1,9367.19,0.00,9367.19,0.00,9367.19,4548.81,4818.38,51.44%
ITEM0000280,ORD000139,PROD0342,4,1118.37,0.05,4473.48,223.67,4249.81,749.34,1252.45,29.47%
ITEM0000281,ORD000139,PROD0198,3,3892.53,0.00,11677.59,0.00,11677.59,3211.68,2042.55,17.49%
ITEM0000282,ORD000139,PROD0354,4,3684.15,0.20,14736.60,2947.32,11789.28,1836.27,4444.20,37.70%
ITEM0000283,ORD000139,PROD0436,1,1243.60,0.05,1243.60,62.18,1181.42,711.50,469.92,39.78%
ITEM0000284,ORD000140,PROD0128,1,8889.37,0.05,8889.37,444.47,8444.90,4605.25,3839.65,45.47%
ITEM0000285,ORD000141,PROD0574,1,811.60,0.15,811.60,121.74,689.86,700.96,-11.10,-1.61%
ITEM0000286,ORD000141,PROD0843,1,1658.70,0.10,1658.70,165.87,1492.83,812.69,680.14,45.56%
ITEM0000287,ORD000141,PROD0739,4,6053.84,0.00,24215.36,0.00,24215.36,4471.48,6329.44,26.14%
ITEM0000288,ORD000141,PROD0960,2,4070.41,0.05,8140.82,407.04,7733.78,2052.62,3628.54,46.92%
ITEM0000289,ORD000141,PROD0346,4,700.27,0.05,2801.08,140.05,2661.03,431.35,935.63,35.16%
ITEM0000290,ORD000142,PROD0305,2,3751.10,0.05,7502.20,375.11,7127.09,3061.83,1003.43,14.08%
ITEM0000291,ORD000142,PROD0554,1,1617.75,0.00,1617.75,0.00,1617.75,894.84,722.91,44.69%
ITEM0000292,ORD000142,PROD0941,2,4146.11,0.05,8292.22,414.61,7877.61,2364.72,3148.17,39.96%
ITEM0000293,ORD000143,PROD0231,2,7460.43,0.00,14920.86,0.00,14920.86,4624.50,5671.86,38.01%
ITEM0000294,ORD000143,PROD0885,1,8890.55,0.05,8890.55,444.53,8446.02,4275.72,4170.30,49.38%
ITEM0000295,ORD000144,PROD0006,4,2207.38,0.00,8829.52,0.00,8829.52,1465.64,2966.96,33.60%
ITEM0000296,ORD000144,PROD0499,1,2764.27,0.00,2764.27,0.00,2764.27,1658.58,1105.69,40.00%
ITEM0000297,ORD000144,PROD0625,2,1201.03,0.05,2402.06,120.10,2281.96,664.52,952.92,41.76%
ITEM0000298,ORD000145,PROD0070,4,4203.55,0.10,16814.20,1681.42,15132.78,3503.98,1116.86,7.38%
ITEM0000299,ORD000146,PROD0691,4,1161.06,0.20,4644.24,928.85,3715.39,869.86,235.95,6.35%
ITEM0000300,ORD000147,PROD0135,3,2429.57,0.00,7288.71,0.00,7288.71,1287.82,3425.25,46.99%
ITEM0000301,ORD000148,PROD0381,2,2533.82,0.20,5067.64,1013.53,4054.11,1314.82,1424.47,35.14%
ITEM0000302,ORD000148,PROD0941,2,4146.11,0.20,8292.22,1658.44,6633.78,2364.72,1904.34,28.71%
ITEM0000303,ORD000148,PROD0850,3,5211.79,0.00,15635.37,0.00,15635.37,3355.55,5568.72,35.62%
ITEM0000304,ORD000149,PROD0125,1,5373.00,0.15,5373.00,805.95,4567.05,2584.26,1982.79,43.42%
ITEM0000305,ORD000150,PROD0211,4,520.61,0.00,2082.44,0.00,2082.44,380.09,562.08,26.99%
ITEM0000306,ORD000151,PROD0647,2,4177.82,0.05,8355.64,417.78,7937.86,2948.61,2040.64,25.71%
ITEM0000307,ORD000152,PROD0426,3,6577.26,0.10,19731.78,1973.18,17758.60,3247.61,8015.77,45.14%
ITEM0000308,ORD000153,PROD0090,4,10057.43,0.00,40229.72,0.00,40229.72,4837.66,20879.08,51.90%
ITEM0000309,ORD000154,PROD0126,1,6119.09,0.05,6119.09,305.95,5813.14,2785.65,3027.49,52.08%
ITEM0000310,ORD000154,PROD0133,2,5325.31,0.00,10650.62,0.00,10650.62,4333.93,1982.76,18.62%
ITEM0000311,ORD000155,PROD0252,3,6415.03,0.10,19245.09,1924.51,17320.58,4534.93,3715.79,21.45%
ITEM0000312,ORD000155,PROD0531,4,1888.45,0.10,7553.80,755.38,6798.42,1336.10,1454.02,21.39%
ITEM0000313,ORD000155,PROD0521,1,1905.94,0.05,1905.94,95.30,1810.64,1380.03,430.61,23.78%
ITEM0000314,ORD000155,PROD0502,1,3676.55,0.00,3676.55,0.00,3676.55,1914.93,1761.62,47.92%
ITEM0000315,ORD000156,PROD0444,2,2788.37,0.00,5576.74,0.00,5576.74,1316.59,2943.56,52.78%
ITEM0000316,ORD000156,PROD0548,4,4390.69,0.00,17562.76,0.00,17562.76,3385.52,4020.68,22.89%
ITEM0000317,ORD000156,PROD0322,2,944.88,0.05,1889.76,94.49,1795.27,523.39,748.49,41.69%
ITEM0000318,ORD000157,PROD0306,4,1122.53,0.10,4490.12,449.01,4041.11,738.07,1088.83,26.94%
ITEM0000319,ORD000157,PROD0063,2,2129.08,0.15,4258.16,638.72,3619.44,1681.35,256.74,7.09%
ITEM0000320,ORD000157,PROD0759,4,8591.86,0.00,34367.44,0.00,34367.44,4303.31,17154.20,49.91%
ITEM0000321,ORD000158,PROD0526,2,2270.59,0.05,4541.18,227.06,4314.12,1307.78,1698.56,39.37%
ITEM0000322,ORD000159,PROD0931,2,2539.04,0.00,5078.08,0.00,5078.08,1444.89,2188.30,43.09%
ITEM0000323,ORD000159,PROD0821,2,1877.17,0.05,3754.34,187.72,3566.62,1306.74,953.14,26.72%
ITEM0000324,ORD000160,PROD0720,2,5357.68,0.10,10715.36,1071.54,9643.82,2641.72,4360.38,45.21%
ITEM0000325,ORD000160,PROD0175,2,540.02,0.20,1080.04,216.01,864.03,317.84,228.35,26.43%
ITEM0000326,ORD000161,PROD0552,2,7790.28,0.05,15580.56,779.03,14801.53,4142.94,6515.65,44.02%
ITEM0000327,ORD000161,PROD0997,1,9365.36,0.15,9365.36,1404.80,7960.56,4566.34,3394.22,42.64%
ITEM0000328,ORD000161,PROD0846,4,3838.83,0.20,15355.32,3071.06,12284.26,3129.32,-233.02,-1.90%
ITEM0000329,ORD000161,PROD0282,2,2533.99,0.05,5067.98,253.40,4814.58,1717.77,1379.04,28.64%
ITEM0000330,ORD000161,PROD0189,4,3081.28,0.00,12325.12,0.00,12325.12,1963.47,4471.24,36.28%
ITEM0000331,ORD000162,PROD0933,3,3969.34,0.10,11908.02,1190.80,10717.22,2315.16,3771.74,35.19%
ITEM0000332,ORD000163,PROD0500,2,2509.91,0.05,5019.82,250.99,4768.83,1239.15,2290.53,48.03%
ITEM0000333,ORD000164,PROD0681,1,2307.32,0.10,2307.32,230.73,2076.59,1671.47,405.12,19.51%
ITEM0000334,ORD000165,PROD0855,1,5277.80,0.10,5277.80,527.78,4750.02,2842.42,1907.60,40.16%
ITEM0000335,ORD000165,PROD0438,1,4501.32,0.05,4501.32,225.07,4276.25,2914.18,1362.07,31.85%
ITEM0000336,ORD000166,PROD0636,4,232.14,0.05,928.56,46.43,882.13,159.25,245.13,27.79%
ITEM0000337,ORD000166,PROD0075,2,7345.98,0.15,14691.96,2203.79,12488.17,3738.10,5011.97,40.13%
ITEM0000338,ORD000167,PROD0880,1,7662.84,0.00,7662.84,0.00,7662.84,3999.85,3662.99,47.80%
ITEM0000339,ORD000168,PROD0893,2,4119.11,0.10,8238.22,823.82,7414.40,2629.03,2156.34,29.08%
ITEM0000340,ORD000168,PROD0739,1,6053.84,0.05,6053.84,302.69,5751.15,4471.48,1279.67,22.25%
ITEM0000341,ORD000169,PROD0444,4,2788.37,0.00,11153.48,0.00,11153.48,1316.59,5887.12,52.78%
ITEM0000342,ORD000169,PROD0988,3,3973.96,0.00,11921.88,0.00,11921.88,1888.38,6256.74,52.48%
ITEM0000343,ORD000170,PROD0153,2,1750.12,0.15,3500.24,525.04,2975.20,866.85,1241.50,41.73%
ITEM0000344,ORD000170,PROD0202,2,2212.01,0.10,4424.02,442.40,3981.62,1072.01,1837.60,46.15%
ITEM0000345,ORD000171,PROD0176,3,7094.06,0.15,21282.18,3192.33,18089.85,3458.04,7715.73,42.65%
ITEM0000346,ORD000172,PROD0629,4,1973.24,0.00,7892.96,0.00,7892.96,1073.89,3597.40,45.58%
ITEM0000347,ORD000172,PROD0460,4,7775.85,0.10,31103.40,3110.34,27993.06,4164.36,11335.62,40.49%
ITEM0000348,ORD000173,PROD0814,2,2591.95,0.15,5183.90,777.58,4406.32,1719.49,967.34,21.95%
ITEM0000349,ORD000173,PROD0262,3,3519.42,0.20,10558.26,2111.65,8446.61,2455.61,1079.78,12.78%
ITEM0000350,ORD000173,PROD0937,1,1922.19,0.00,1922.19,0.00,1922.19,1028.25,893.94,46.51%
ITEM0000351,ORD000173,PROD0840,4,4814.81,0.00,19259.24,0.00,19259.24,2531.39,9133.68,47.42%
ITEM0000352,ORD000174,PROD0435,3,3054.25,0.05,9162.75,458.14,8704.61,1575.56,3977.93,45.70%
ITEM0000353,ORD000175,PROD0189,4,3081.28,0.00,12325.12,0.00,12325.12,1963.47,4471.24,36.28%
ITEM0000354,ORD000176,PROD0305,4,3751.10,0.15,15004.40,2250.66,12753.74,3061.83,506.42,3.97%
ITEM0000355,ORD000176,PROD0852,3,4390.01,0.15,13170.03,1975.50,11194.53,3453.53,833.94,7.45%
ITEM0000356,ORD000176,PROD0560,4,5245.36,0.15,20981.44,3147.22,17834.22,3246.63,4847.70,27.18%
ITEM0000357,ORD000176,PROD0085,3,4989.62,0.00,14968.86,0.00,14968.86,4059.07,2791.65,18.65%
ITEM0000358,ORD000177,PROD0352,4,10106.61,0.00,40426.44,0.00,40426.44,4782.10,21298.04,52.68%
ITEM0000359,ORD000177,PROD0689,4,6934.00,0.20,27736.00,5547.20,22188.80,4298.48,4994.88,22.51%
ITEM0000360,ORD000177,PROD0908,3,3940.22,0.10,11820.66,1182.07,10638.59,2467.24,3236.87,30.43%
ITEM0000361,ORD000178,PROD0068,4,3975.87,0.05,15903.48,795.17,15108.31,1871.44,7622.55,50.45%
ITEM0000362,ORD000179,PROD0817,4,8773.72,0.15,35094.88,5264.23,29830.65,4305.92,12606.97,42.26%
ITEM0000363,ORD000179,PROD0035,4,2581.27,0.00,10325.08,0.00,10325.08,1798.13,3132.56,30.34%
ITEM0000364,ORD000179,PROD0483,4,1070.96,0.00,4283.84,0.00,4283.84,631.75,1756.84,41.01%
ITEM0000365,ORD000180,PROD0615,2,3976.78,0.15,7953.56,1193.03,6760.53,3396.76,-32.99,-0.49%
ITEM0000366,ORD000180,PROD0339,1,7365.84,0.15,7365.84,1104.88,6260.96,4552.01,1708.95,27.30%
ITEM0000367,ORD000180,PROD0718,4,7026.58,0.00,28106.32,0.00,28106.32,3534.79,13967.16,49.69%
ITEM0000368,ORD000181,PROD0954,3,1004.77,0.20,3014.31,602.86,2411.45,772.37,94.34,3.91%
ITEM0000369,ORD000181,PROD0286,4,8458.46,0.05,33833.84,1691.69,32142.15,3879.55,16623.95,51.72%
ITEM0000370,ORD000181,PROD0349,4,4100.36,0.10,16401.44,1640.14,14761.30,2714.49,3903.34,26.44%
ITEM0000371,ORD000182,PROD0420,3,5881.76,0.00,17645.28,0.00,17645.28,3592.14,6868.86,38.93%
ITEM0000372,ORD000182,PROD0177,3,7302.63,0.00,21907.89,0.00,21907.89,3583.31,11157.96,50.93%
ITEM0000373,ORD000182,PROD0899,4,2704.19,0.05,10816.76,540.84,10275.92,2014.60,2217.52,21.58%
ITEM0000374,ORD000182,PROD0179,3,5486.27,0.00,16458.81,0.00,16458.81,3188.17,6894.30,41.89%
ITEM0000375,ORD000183,PROD0864,4,1126.35,0.10,4505.40,450.54,4054.86,944.98,274.94,6.78%
ITEM0000376,ORD000183,PROD0654,2,3571.15,0.00,7142.30,0.00,7142.30,1985.10,3172.10,44.41%
ITEM0000377,ORD000184,PROD0504,3,1318.57,0.00,3955.71,0.00,3955.71,620.45,2094.36,52.95%
ITEM0000378,ORD000184,PROD0032,3,2511.42,0.05,7534.26,376.71,7157.55,1252.05,3401.40,47.52%
ITEM0000379,ORD000184,PROD0231,1,7460.43,0.20,7460.43,1492.09,5968.34,4624.50,1343.84,22.52%
ITEM0000380,ORD000185,PROD0748,1,6788.57,0.00,6788.57,0.00,6788.57,4941.30,1847.27,27.21%
ITEM0000381,ORD000185,PROD0455,4,9592.00,0.05,38368.00,1918.40,36449.60,4776.22,17344.72,47.59%
ITEM0000382,ORD000185,PROD0043,3,4609.44,0.10,13828.32,1382.83,12445.49,2616.49,4596.02,36.93%
ITEM0000383,ORD000186,PROD0656,1,861.03,0.20,861.03,172.21,688.82,422.60,266.22,38.65%
ITEM0000384,ORD000186,PROD0214,4,3409.20,0.15,13636.80,2045.52,11591.28,2092.68,3220.56,27.78%
ITEM0000385,ORD000187,PROD0158,3,5305.18,0.15,15915.54,2387.33,13528.21,4328.11,543.88,4.02%
ITEM0000386,ORD000187,PROD0966,3,239.02,0.10,717.06,71.71,645.35,146.70,205.25,31.80%
ITEM0000387,ORD000187,PROD0449,2,2422.60,0.10,4845.20,484.52,4360.68,1734.99,890.70,20.43%
ITEM0000388,ORD000187,PROD0987,1,4761.89,0.05,4761.89,238.09,4523.80,2410.13,2113.67,46.72%
ITEM0000389,ORD000188,PROD0443,2,7750.00,0.00,15500.00,0.00,15500.00,4447.01,6605.98,42.62%
ITEM0000390,ORD000188,PROD0296,2,1994.47,0.00,3988.94,0.00,3988.94,1047.18,1894.58,47.50%
ITEM0000391,ORD000188,PROD0666,2,1672.55,0.00,3345.10,0.00,3345.10,882.56,1579.98,47.23%
ITEM0000392,ORD000189,PROD0894,2,3847.02,0.00,7694.04,0.00,7694.04,2943.97,1806.10,23.47%
ITEM0000393,ORD000189,PROD0077,4,1402.74,0.15,5610.96,841.64,4769.32,988.25,816.32,17.12%
ITEM0000394,ORD000190,PROD0418,2,7625.68,0.05,15251.36,762.57,14488.79,4442.63,5603.53,38.67%
ITEM0000395,ORD000190,PROD0193,3,5948.86,0.05,17846.58,892.33,16954.25,4554.79,3289.88,19.40%
ITEM0000396,ORD000191,PROD0729,2,6563.09,0.10,13126.18,1312.62,11813.56,4427.28,2959.00,25.05%
ITEM0000397,ORD000191,PROD0577,2,7415.63,0.05,14831.26,741.56,14089.70,4175.66,5738.38,40.73%
ITEM0000398,ORD000192,PROD0723,3,7259.31,0.15,21777.93,3266.69,18511.24,4673.31,4491.31,24.26%
ITEM0000399,ORD000192,PROD0827,1,6210.03,0.10,6210.03,621.00,5589.03,3751.49,1837.54,32.88%
ITEM0000400,ORD000192,PROD0001,3,7643.35,0.00,22930.05,0.00,22930.05,4398.99,9733.08,42.45%
ITEM0000401,ORD000192,PROD0173,3,882.10,0.20,2646.30,529.26,2117.04,489.74,647.82,30.60%
ITEM0000402,ORD000193,PROD0764,3,480.82,0.10,1442.46,144.25,1298.21,311.60,363.41,27.99%
ITEM0000403,ORD000194,PROD0754,3,5983.70,0.10,17951.10,1795.11,16155.99,3281.60,6311.19,39.06%
ITEM0000404,ORD000194,PROD0130,4,8053.64,0.20,32214.56,6442.91,25771.65,4119.94,9291.89,36.05%
ITEM0000405,ORD000194,PROD0464,1,9244.38,0.20,9244.38,1848.88,7395.50,4592.29,2803.21,37.90%
ITEM0000406,ORD000195,PROD0427,4,3290.45,0.00,13161.80,0.00,13161.80,2316.89,3894.24,29.59%
ITEM0000407,ORD000196,PROD0301,2,6411.21,0.15,12822.42,1923.36,10899.06,4542.24,1814.58,16.65%
ITEM0000408,ORD000197,PROD0476,4,10019.99,0.10,40079.96,4008.00,36071.96,4934.93,16332.24,45.28%
ITEM0000409,ORD000197,PROD0557,1,8069.29,0.20,8069.29,1613.86,6455.43,4304.41,2151.02,33.32%
ITEM0000410,ORD000197,PROD0656,4,861.03,0.00,3444.12,0.00,3444.12,422.60,1753.72,50.92%
ITEM0000411,ORD000198,PROD0385,3,3972.27,0.20,11916.81,2383.36,9533.45,2105.45,3217.10,33.75%
ITEM0000412,ORD000198,PROD0368,1,7906.90,0.10,7906.90,790.69,7116.21,4154.02,2962.19,41.63%
ITEM0000413,ORD000199,PROD0969,3,897.96,0.10,2693.88,269.39,2424.49,461.17,1040.98,42.94%
ITEM0000414,ORD000199,PROD0299,1,6039.56,0.00,6039.56,0.00,6039.56,3012.28,3027.28,50.12%
ITEM0000415,ORD000199,PROD0366,4,8049.99,0.05,32199.96,1610.00,30589.96,4227.31,13680.72,44.72%
ITEM0000416,ORD000199,PROD0661,1,9095.34,0.15,9095.34,1364.30,7731.04,4367.14,3363.90,43.51%
ITEM0000417,ORD000200,PROD0227,2,4517.41,0.00,9034.82,0.00,9034.82,2638.13,3758.56,41.60%
ITEM0000418,ORD000200,PROD0113,2,4218.49,0.00,8436.98,0.00,8436.98,3424.57,1587.84,18.82%
ITEM0000419,ORD000200,PROD0747,1,6161.86,0.10,6161.86,616.19,5545.67,3237.15,2308.52,41.63%
ITEM0000420,ORD000201,PROD0758,1,5765.03,0.10,5765.03,576.50,5188.53,3806.90,1381.63,26.63%
ITEM0000421,ORD000201,PROD0413,3,3521.37,0.15,10564.11,1584.62,8979.49,2086.55,2719.84,30.29%
ITEM0000422,ORD000202,PROD0175,2,540.02,0.00,1080.04,0.00,1080.04,317.84,444.36,41.14%
ITEM0000423,ORD000203,PROD0801,1,2693.90,0.10,2693.90,269.39,2424.51,1616.64,807.87,33.32%
ITEM0000424,ORD000204,PROD0289,3,4267.94,0.20,12803.82,2560.76,10243.06,2451.73,2887.87,28.19%
ITEM0000425,ORD000204,PROD0163,1,6753.20,0.20,6753.20,1350.64,5402.56,3131.05,2271.51,42.05%
ITEM0000426,ORD000205,PROD0826,1,4023.68,0.05,4023.68,201.18,3822.50,2010.92,1811.58,47.39%
ITEM0000427,ORD000205,PROD0870,3,6215.89,0.00,18647.67,0.00,18647.67,3069.90,9437.97,50.61%
ITEM0000428,ORD000206,PROD0790,3,9720.71,0.05,29162.13,1458.11,27704.02,4733.64,13503.10,48.74%
ITEM0000429,ORD000206,PROD0955,4,1024.06,0.00,4096.24,0.00,4096.24,599.55,1698.04,41.45%
ITEM0000430,ORD000207,PROD0395,4,6224.38,0.00,24897.52,0.00,24897.52,3579.39,10579.96,42.49%
ITEM0000431,ORD000207,PROD0268,2,6974.13,0.05,13948.26,697.41,13250.85,4453.56,4343.73,32.78%
ITEM0000432,ORD000208,PROD0397,1,4733.52,0.10,4733.52,473.35,4260.17,3504.85,755.32,17.73%
ITEM0000433,ORD000208,PROD0856,3,6071.85,0.00,18215.55,0.00,18215.55,4260.40,5434.35,29.83%
ITEM0000434,ORD000209,PROD0022,1,6447.77,0.05,6447.77,322.39,6125.38,3472.02,2653.36,43.32%
ITEM0000435,ORD000209,PROD0410,1,5624.93,0.20,5624.93,1124.99,4499.94,3268.19,1231.75,27.37%
ITEM0000436,ORD000210,PROD0312,4,3424.09,0.10,13696.36,1369.64,12326.72,1881.34,4801.36,38.95%
ITEM0000437,ORD000211,PROD0192,4,5926.91,0.00,23707.64,0.00,23707.64,4534.30,5570.44,23.50%
ITEM0000438,ORD000212,PROD0709,3,2078.51,0.10,6235.53,623.55,5611.98,991.05,2638.83,47.02%
ITEM0000439,ORD000213,PROD0043,4,4609.44,0.10,18437.76,1843.78,16593.98,2616.49,6128.02,36.93%
ITEM0000440,ORD000214,PROD0319,2,662.80,0.20,1325.60,265.12,1060.48,356.96,346.56,32.68%
ITEM0000441,ORD000215,PROD0480,2,8376.07,0.10,16752.14,1675.21,15076.93,4712.33,5652.27,37.49%
ITEM0000442,ORD000216,PROD0179,1,5486.27,0.00,5486.27,0.00,5486.27,3188.17,2298.10,41.89%
ITEM0000443,ORD000217,PROD0536,4,7561.50,0.10,30246.00,3024.60,27221.40,4101.46,10815.56,39.73%
ITEM0000444,ORD000217,PROD0904,3,3587.64,0.00,10762.92,0.00,10762.92,2433.48,3462.48,32.17%
ITEM0000445,ORD000218,PROD0037,3,1252.03,0.05,3756.09,187.80,3568.29,1080.74,326.07,9.14%
ITEM0000446,ORD000218,PROD0035,4,2581.27,0.10,10325.08,1032.51,9292.57,1798.13,2100.05,22.60%
ITEM0000447,ORD000218,PROD0220,2,5299.28,0.15,10598.56,1589.78,9008.78,3985.76,1037.26,11.51%
ITEM0000448,ORD000218,PROD0079,2,7721.47,0.00,15442.94,0.00,15442.94,4324.98,6792.98,43.99%
ITEM0000449,ORD000219,PROD0305,3,3751.10,0.00,11253.30,0.00,11253.30,3061.83,2067.81,18.38%
ITEM0000450,ORD000219,PROD0498,2,1048.84,0.05,2097.68,104.88,1992.80,585.14,822.52,41.27%
ITEM0000451,ORD000219,PROD0891,1,7277.10,0.10,7277.10,727.71,6549.39,3339.77,3209.62,49.01%
ITEM0000452,ORD000220,PROD0001,2,7643.35,0.10,15286.70,1528.67,13758.03,4398.99,4960.05,36.05%
ITEM0000453,ORD000221,PROD0522,1,4445.07,0.15,4445.07,666.76,3778.31,2866.02,912.29,24.15%
ITEM0000454,ORD000222,PROD0225,2,1388.34,0.10,2776.68,277.67,2499.01,1107.75,283.51,11.34%
ITEM0000455,ORD000222,PROD0333,4,6328.73,0.15,25314.92,3797.24,21517.68,3885.79,5974.52,27.77%
ITEM0000456,ORD000222,PROD0917,4,5219.92,0.05,20879.68,1043.98,19835.70,4173.37,3142.22,15.84%
ITEM0000457,ORD000223,PROD0019,3,8602.81,0.15,25808.43,3871.26,21937.17,4877.58,7304.43,33.30%
ITEM0000458,ORD000224,PROD0134,1,6513.70,0.05,6513.70,325.68,6188.02,3908.63,2279.39,36.84%
ITEM0000459,ORD000224,PROD0133,3,5325.31,0.10,15975.93,1597.59,14378.34,4333.93,1376.55,9.57%
ITEM0000460,ORD000224,PROD0558,3,4155.74,0.00,12467.22,0.00,12467.22,2452.63,5109.33,40.98%
ITEM0000461,ORD000224,PROD0132,4,3009.20,0.00,12036.80,0.00,12036.80,2002.16,4028.16,33.47%
ITEM0000462,ORD000225,PROD0142,3,2849.38,0.00,8548.14,0.00,8548.14,1744.97,3313.23,38.76%
ITEM0000463,ORD000226,PROD0264,2,1486.39,0.10,2972.78,297.28,2675.50,953.52,768.46,28.72%
