Order_ID,Customer_ID,Order_Date,Order_Status,Shipping_City,Order_Total,,
ORD000399,CUST04214,06-01-2024,Delivered,Kolkata,4379,,
ORD000400,CUST07726,07-07-2024,Delivered,Pune,22905,,
ORD000401,CUST04253,12-11-2024,Processing,Madurai,38251,,
ORD000402,CUST03505,31-12-2025,Delivered,Delhi,28457,,
ORD000403,CUST07361,15-11-2025,Delivered,Madurai,21696,,
ORD000404,CUST00257,27-08-2025,Shipped,Hyderabad,13994,,
ORD000405,CUST01860,07-06-2025,Delivered,Hyderabad,10777,,
ORD000406,CUST02047,11-06-2024,Delivered,Hyderabad,45786,,
ORD000407,CUST02747,09-04-2026,Delivered,Ahmedabad,22352,,
ORD000408,CUST07400,02-01-2025,Processing,Hyderabad,36164,,
ORD000409,CUST02814,31-05-2025,Delivered,Kolkata,84286,,
ORD000410,CUST08613,06-03-2024,Delivered,Chennai,29998,,
ORD000411,CUST04474,15-12-2025,Delivered,Ahmedabad,2682,,
ORD000412,CUST03764,19-11-2024,Shipped,Kolkata,21752,,
ORD000413,CUST07926,03-05-2026,Delivered,Kolkata,52660,,
ORD000414,CUST02690,11-07-2024,Delivered,Hyderabad,12155,,
ORD000415,CUST01045,30-12-2024,Delivered,Mumbai,18042,,
ORD000416,CUST04893,04-01-2025,Delivered,Kolkata,7678,,
ORD000417,CUST09292,01-12-2024,Delivered,Hyderabad,30984,,
ORD000418,CUST08169,31-07-2025,Delivered,Delhi,5651,,
ORD000419,CUST07840,11-11-2025,Delivered,Madurai,69947,,
ORD000420,CUST05801,28-10-2025,Cancelled,Delhi,14504,,
ORD000421,CUST08982,10-08-2025,Processing,Hyderabad,32415,,
ORD000422,CUST08676,11-02-2026,Delivered,Pune,34021,,
ORD000423,CUST06969,12-05-2024,Delivered,Pune,4751,,
ORD000424,CUST01205,03-05-2026,Delivered,Bengaluru,10209,,
ORD000425,CUST08144,20-05-2024,Delivered,Mumbai,20588,,
ORD000426,CUST04849,01-12-2024,Cancelled,Coimbatore,34752,,
ORD000427,CUST07697,07-05-2026,Cancelled,Madurai,27370,,
ORD000428,CUST08755,13-05-2025,Processing,Pune,5108,,
ORD000429,CUST07047,10-10-2025,Delivered,Chennai,78016,,
ORD000430,CUST04029,24-06-2024,Delivered,Bengaluru,17999,,
ORD000431,CUST03044,10-03-2026,Delivered,Mumbai,45308,,
ORD000432,CUST01852,30-04-2026,Delivered,Bengaluru,17232,,
ORD000433,CUST09772,05-02-2024,Processing,Hyderabad,46449,,
ORD000434,CUST01357,22-05-2024,Delivered,Ahmedabad,5760,,
ORD000435,CUST07913,10-10-2025,Shipped,Pune,20488,,
ORD000436,CUST04027,11-06-2025,Processing,Delhi,10776,,
ORD000437,CUST09032,31-01-2026,Delivered,Ahmedabad,14236,,
ORD000438,CUST01044,18-05-2025,Delivered,Chennai,12312,,
ORD000439,CUST05036,06-01-2024,Processing,Ahmedabad,35314,,
ORD000440,CUST00688,06-08-2025,Cancelled,Kolkata,30008,,
ORD000441,CUST05450,03-11-2025,Shipped,Coimbatore,433,,
ORD000442,CUST09103,11-08-2024,Cancelled,Delhi,31495,,
ORD000443,CUST08396,27-05-2026,Processing,Madurai,5789,,
ORD000444,CUST09656,21-12-2024,Cancelled,Delhi,28895,,
ORD000445,CUST05304,26-07-2026,Delivered,Mumbai,15713,,
ORD000446,CUST03118,06-04-2026,Delivered,Chennai,30253,,
ORD000447,CUST04537,05-02-2024,Delivered,Bengaluru,46242,,
ORD000448,CUST02602,29-06-2025,Delivered,Bengaluru,24685,,
ORD000449,CUST02056,16-06-2026,Delivered,Bengaluru,6383,,
ORD000450,CUST00014,08-06-2025,Delivered,Coimbatore,23501,,
ORD000451,CUST00794,27-07-2026,Shipped,Bengaluru,30152,,
ORD000452,CUST02150,14-12-2025,Delivered,Chennai,33289,,
ORD000453,CUST05149,26-02-2024,Delivered,Hyderabad,5741,,
ORD000454,CUST06847,07-01-2024,Processing,Pune,19238,,
ORD000455,CUST01805,18-03-2025,Delivered,Ahmedabad,5309,,
ORD000456,CUST05078,10-11-2024,Delivered,Mumbai,18743,,
ORD000457,CUST02029,20-04-2024,Shipped,Pune,48234,,
ORD000458,CUST04539,25-04-2024,Delivered,Hyderabad,33567,,
ORD000459,CUST00760,02-11-2024,Delivered,Pune,5643,,
ORD000460,CUST03861,09-02-2026,Delivered,Mumbai,18670,,
ORD000461,CUST07519,28-10-2025,Delivered,Delhi,13373,,
ORD000462,CUST01642,18-12-2025,Delivered,Mumbai,5502,,
ORD000463,CUST07192,05-11-2024,Processing,Madurai,29690,,
ORD000464,CUST01813,03-04-2024,Delivered,Bengaluru,20495,,
ORD000465,CUST01817,10-07-2024,Cancelled,Hyderabad,18928,,
ORD000466,CUST01826,12-03-2026,Delivered,Hyderabad,11487,,
ORD000467,CUST03186,05-10-2024,Delivered,Hyderabad,2229,,
ORD000468,CUST00562,13-07-2025,Delivered,Chennai,33410,,
ORD000469,CUST00238,24-02-2024,Delivered,Kolkata,13755,,
ORD000470,CUST05979,17-01-2024,Delivered,Madurai,6035,,
ORD000471,CUST09053,30-11-2024,Processing,Madurai,44388,,
ORD000472,CUST05834,02-03-2024,Shipped,Bengaluru,9223,,
ORD000473,CUST07468,28-09-2025,Delivered,Mumbai,9787,,
ORD000474,CUST02208,18-01-2026,Delivered,Madurai,4489,,
ORD000475,CUST05558,26-07-2025,Delivered,Kolkata,60116,,
ORD000476,CUST05004,14-08-2026,Shipped,Hyderabad,29064,,
ORD000477,CUST02650,09-07-2025,Delivered,Chennai,44891,,
ORD000478,CUST05315,22-11-2024,Delivered,Mumbai,622,,
ORD000479,CUST04714,11-06-2026,Delivered,Bengaluru,4041,,
ORD000480,CUST05579,07-05-2024,Delivered,Delhi,6356,,
ORD000481,CUST08263,14-05-2025,Delivered,Madurai,52024,,
ORD000482,CUST07066,15-09-2024,Delivered,Pune,67801,,
ORD000483,CUST05616,13-12-2025,Delivered,Madurai,20139,,
ORD000484,CUST06176,14-04-2026,Shipped,Bengaluru,27094,,
ORD000485,CUST07846,15-09-2025,Delivered,Bengaluru,7253,,
ORD000486,CUST01236,16-05-2026,Delivered,Bengaluru,52269,,
ORD000487,CUST04943,22-06-2026,Delivered,Delhi,39952,,
ORD000488,CUST00463,13-02-2025,Shipped,Ahmedabad,28647,,
ORD000489,CUST06391,06-06-2026,Delivered,Mumbai,35456,,
ORD000490,CUST03801,22-05-2024,Cancelled,Ahmedabad,4976,,
ORD000491,CUST05830,19-06-2026,Delivered,Pune,18514,,
ORD000492,CUST06477,31-01-2025,Delivered,Coimbatore,9885,,
ORD000493,CUST05195,19-12-2025,Delivered,Delhi,7091,,
ORD000494,CUST09306,24-12-2024,Delivered,Pune,21849,,
ORD000495,CUST02841,13-10-2025,Processing,Kolkata,11057,,
ORD000496,CUST00052,08-01-2026,Delivered,Mumbai,27709,,
ORD000497,CUST07180,14-11-2024,Delivered,Madurai,31716,,
ORD000498,CUST05769,09-10-2025,Delivered,Delhi,18861,,
ORD000499,CUST09508,27-08-2026,Delivered,Coimbatore,45226,,
ORD000500,CUST03169,12-03-2026,Delivered,Mumbai,8056,,
ORD000501,CUST07080,12-12-2025,Delivered,Mumbai,40747,,
ORD000502,CUST05208,04-10-2024,Delivered,Coimbatore,21101,,
ORD000503,CUST05173,28-03-2026,Delivered,Madurai,7657,,
ORD000504,CUST04961,13-10-2025,Shipped,Mumbai,15349,,
ORD000505,CUST03233,23-10-2025,Delivered,Delhi,25254,,
ORD000506,CUST03357,31-03-2024,Delivered,Madurai,48852,,
ORD000507,CUST04006,28-11-2025,Delivered,Hyderabad,40957,,
ORD000508,CUST07984,22-03-2024,Delivered,Chennai,35377,,
ORD000509,CUST00973,19-01-2024,Delivered,Madurai,72516,,
ORD000510,CUST09019,13-01-2025,Shipped,Delhi,34003,,
ORD000511,CUST00318,06-10-2025,Delivered,Chennai,24888,,
ORD000512,CUST00767,22-02-2026,Delivered,Madurai,3082,,
ORD000513,CUST02479,03-01-2025,Processing,Bengaluru,34205,,
ORD000514,CUST03899,11-11-2025,Delivered,Madurai,6733,,
ORD000515,CUST02434,02-04-2025,Delivered,Madurai,7970,,
ORD000516,CUST05721,19-01-2024,Shipped,Coimbatore,10834,,
ORD000517,CUST01018,09-09-2024,Delivered,Bengaluru,21928,,
ORD000518,CUST06681,29-12-2024,Delivered,Hyderabad,50186,,
ORD000519,CUST02162,11-07-2024,Delivered,Ahmedabad,6651,,
ORD000520,CUST06020,04-10-2024,Processing,Madurai,27462,,
ORD000521,CUST07112,18-10-2025,Delivered,Hyderabad,9013,,
ORD000522,CUST03042,04-02-2024,Delivered,Mumbai,12415,,
ORD000523,CUST04354,09-11-2025,Cancelled,Coimbatore,7837,,
ORD000524,CUST06099,31-08-2024,Delivered,Mumbai,31352,,
ORD000525,CUST04956,07-08-2025,Delivered,Bengaluru,5948,,
ORD000526,CUST09506,02-04-2026,Delivered,Bengaluru,33821,,
ORD000527,CUST01705,06-10-2025,Delivered,Chennai,34013,,
ORD000528,CUST00262,13-03-2024,Delivered,Kolkata,21133,,
ORD000529,CUST06684,18-09-2025,Delivered,Pune,6945,,
ORD000530,CUST01160,23-09-2024,Delivered,Delhi,47712,,
ORD000531,CUST01665,29-11-2024,Delivered,Hyderabad,14212,,
ORD000532,CUST09552,13-09-2025,Delivered,Pune,22273,,
ORD000533,CUST02003,16-06-2024,Delivered,Chennai,37740,,
ORD000534,CUST07442,28-12-2025,Processing,Chennai,9681,,
ORD000535,CUST02270,05-12-2024,Delivered,Hyderabad,21382,,
ORD000536,CUST05456,06-04-2024,Delivered,Kolkata,49375,,
ORD000537,CUST09168,18-06-2026,Cancelled,Chennai,4883,,
ORD000538,CUST09739,13-06-2026,Delivered,Chennai,35952,,
ORD000539,CUST01764,14-08-2025,Processing,Hyderabad,592,,
ORD000540,CUST00415,29-12-2025,Shipped,Coimbatore,14105,,
ORD000541,CUST07571,28-11-2025,Delivered,Delhi,13455,,
ORD000542,CUST08819,18-08-2026,Delivered,Chennai,13908,,
ORD000543,CUST06529,01-06-2026,Delivered,Mumbai,22721,,
ORD000544,CUST04035,04-03-2024,Shipped,Delhi,36951,,
ORD000545,CUST06088,01-08-2025,Shipped,Delhi,12236,,
ORD000546,CUST00653,05-04-2024,Delivered,Pune,32867,,
ORD000547,CUST00513,29-06-2025,Delivered,Madurai,15193,,
ORD000548,CUST02445,03-01-2025,Cancelled,Bengaluru,4130,,
ORD000549,CUST09002,10-12-2024,Cancelled,Ahmedabad,35732,,
ORD000550,CUST02910,17-03-2025,Cancelled,Bengaluru,12276,,
ORD000551,CUST08695,26-03-2025,Delivered,Hyderabad,27956,,
ORD000552,CUST08232,21-06-2026,Delivered,Hyderabad,49545,,
ORD000553,CUST00222,21-08-2024,Delivered,Mumbai,39578,,
ORD000554,CUST07095,05-11-2025,Shipped,Madurai,4361,,
ORD000555,CUST09658,05-06-2024,Delivered,Pune,7253,,
ORD000556,CUST08162,03-03-2026,Shipped,Madurai,33036,,
ORD000557,CUST01028,28-01-2024,Processing,Kolkata,23560,,
ORD000558,CUST06064,16-04-2025,Shipped,Bengaluru,4769,,
ORD000559,CUST09672,03-08-2025,Delivered,Ahmedabad,42691,,
ORD000560,CUST07023,11-07-2026,Shipped,Chennai,44175,,
ORD000561,CUST05104,02-04-2025,Delivered,Coimbatore,19145,,
ORD000562,CUST01042,23-04-2026,Delivered,Ahmedabad,11800,,
ORD000563,CUST05462,03-12-2024,Shipped,Delhi,8032,,
ORD000564,CUST01907,11-01-2026,Shipped,Kolkata,8292,,
ORD000565,CUST07091,22-06-2026,Delivered,Delhi,37603,,
ORD000566,CUST03446,25-02-2025,Cancelled,Bengaluru,4467,,
ORD000567,CUST07982,09-01-2025,Delivered,Kolkata,21258,,
ORD000568,CUST07874,11-05-2026,Delivered,Kolkata,4450,,
ORD000569,CUST06973,10-10-2025,Processing,Mumbai,20198,,
ORD000570,CUST00898,15-09-2025,Delivered,Mumbai,22692,,
ORD000571,CUST03491,25-10-2024,Delivered,Bengaluru,38633,,
ORD000572,CUST03910,25-01-2024,Delivered,Madurai,24188,,
ORD000573,CUST07620,28-08-2025,Delivered,Mumbai,38852,,
ORD000574,CUST00577,06-03-2024,Delivered,Delhi,20721,,
ORD000575,CUST06191,12-06-2025,Delivered,Bengaluru,60779,,
ORD000576,CUST05338,12-09-2025,Delivered,Kolkata,34050,,
ORD000577,CUST01245,25-01-2025,Shipped,Kolkata,9662,,
ORD000578,CUST03083,04-10-2024,Delivered,Chennai,32931,,
ORD000579,CUST00190,10-01-2024,Shipped,Mumbai,19216,,
ORD000580,CUST07044,11-12-2024,Delivered,Madurai,33017,,
ORD000581,CUST06050,20-05-2024,Delivered,Chennai,3380,,
ORD000582,CUST06751,20-03-2026,Delivered,Kolkata,11039,,
ORD000583,CUST06474,28-01-2024,Delivered,Madurai,11930,,
ORD000584,CUST07349,09-04-2024,Shipped,Coimbatore,34515,,
ORD000585,CUST04631,05-07-2024,Delivered,Chennai,2993,,
ORD000586,CUST01073,17-02-2026,Delivered,Hyderabad,3922,,
ORD000587,CUST08925,27-01-2025,Cancelled,Mumbai,1770,,
ORD000588,CUST03695,20-12-2025,Cancelled,Pune,9926,,
ORD000589,CUST04241,28-04-2026,Delivered,Bengaluru,4003,,
ORD000590,CUST05419,06-11-2024,Delivered,Coimbatore,7465,,
ORD000591,CUST01633,17-09-2024,Delivered,Hyderabad,32178,,
ORD000592,CUST01339,09-03-2024,Delivered,Kolkata,9864,,
ORD000593,CUST00726,07-02-2024,Delivered,Coimbatore,4164,,
ORD000594,CUST02586,06-03-2024,Delivered,Mumbai,62943,,
ORD000595,CUST09950,19-04-2025,Delivered,Ahmedabad,33868,,
ORD000596,CUST04440,08-05-2025,Delivered,Chennai,4848,,
ORD000597,CUST05050,16-01-2026,Processing,Ahmedabad,6789,,
ORD000598,CUST07197,11-04-2025,Delivered,Coimbatore,17777,,
ORD000599,CUST05235,04-03-2024,Delivered,Mumbai,19299,,
ORD000600,CUST01290,16-01-2026,Processing,Coimbatore,27792,,
ORD000601,CUST00482,26-10-2025,Cancelled,Madurai,17100,,
ORD000602,CUST05230,28-06-2024,Delivered,Kolkata,3541,,
ORD000603,CUST08597,08-11-2025,Delivered,Hyderabad,1380,,
ORD000604,CUST03702,24-04-2026,Processing,Hyderabad,74685,,
ORD000605,CUST05755,25-02-2026,Delivered,Ahmedabad,21340,,
ORD000606,CUST04007,08-04-2024,Delivered,Bengaluru,41430,,
ORD000607,CUST08909,20-06-2025,Delivered,Coimbatore,39892,,
ORD000608,CUST01858,30-10-2024,Delivered,Delhi,22274,,
ORD000609,CUST02811,13-03-2024,Shipped,Bengaluru,15557,,
ORD000610,CUST05254,14-08-2026,Delivered,Hyderabad,29250,,
ORD000611,CUST06657,30-06-2025,Processing,Bengaluru,3621,,
ORD000612,CUST08476,04-08-2026,Delivered,Coimbatore,14241,,
ORD000613,CUST08075,22-05-2024,Delivered,Coimbatore,16275,,
ORD000614,CUST06055,01-08-2024,Shipped,Ahmedabad,10793,,
ORD000615,CUST00124,17-12-2025,Delivered,Ahmedabad,789,,
ORD000616,CUST07365,31-10-2024,Delivered,Ahmedabad,1654,,
ORD000617,CUST03474,17-02-2025,Delivered,Coimbatore,3668,,
ORD000618,CUST09748,05-07-2026,Delivered,Ahmedabad,9688,,
ORD000619,CUST09548,29-12-2025,Delivered,Kolkata,7985,,
ORD000620,CUST05979,10-12-2024,Delivered,Delhi,3561,,
ORD000621,CUST02362,13-01-2026,Delivered,Kolkata,12214,,
ORD000622,CUST08802,20-08-2025,Processing,Kolkata,10809,,
ORD000623,CUST00126,08-05-2025,Processing,Chennai,1604,,
ORD000624,CUST08924,11-11-2025,Processing,Kolkata,77171,,
ORD000625,CUST07529,17-06-2026,Delivered,Ahmedabad,30933,,
ORD000626,CUST02331,04-05-2024,Delivered,Bengaluru,10793,,
ORD000627,CUST01622,20-04-2026,Shipped,Kolkata,65270,,
ORD000628,CUST08524,11-02-2025,Processing,Ahmedabad,24925,,
ORD000629,CUST07102,23-08-2024,Delivered,Madurai,32211,,
ORD000630,CUST08961,28-05-2026,Shipped,Delhi,12259,,
ORD000631,CUST06789,18-10-2025,Delivered,Coimbatore,15018,,
ORD000632,CUST07088,08-09-2025,Delivered,Pune,100936,,
ORD000633,CUST09861,09-12-2024,Delivered,Mumbai,17642,,
ORD000634,CUST05191,14-02-2026,Shipped,Kolkata,10987,,
ORD000635,CUST02330,07-10-2025,Delivered,Pune,4122,,
ORD000636,CUST06449,04-06-2025,Delivered,Madurai,39724,,
ORD000637,CUST01862,10-06-2025,Delivered,Mumbai,52492,,
ORD000638,CUST01853,04-03-2024,Delivered,Bengaluru,9140,,
ORD000639,CUST00259,20-11-2025,Delivered,Pune,36442,,
ORD000640,CUST07335,16-05-2025,Processing,Madurai,6213,,
ORD000641,CUST03662,27-09-2025,Shipped,Hyderabad,50607,,
ORD000642,CUST06833,11-01-2024,Delivered,Pune,12106,,
ORD000643,CUST00532,29-08-2025,Delivered,Bengaluru,35645,,
ORD000644,CUST01466,23-09-2025,Processing,Ahmedabad,29438,,
ORD000645,CUST00428,05-03-2025,Processing,Hyderabad,1801,,
ORD000646,CUST00137,27-10-2024,Delivered,Delhi,6529,,
ORD000647,CUST06847,02-09-2024,Delivered,Madurai,19648,,
ORD000648,CUST07430,11-08-2025,Shipped,Delhi,5900,,
ORD000649,CUST03686,03-04-2024,Delivered,Coimbatore,2409,,
ORD000650,CUST09004,10-11-2024,Delivered,Coimbatore,13704,,
ORD000651,CUST06149,01-06-2024,Shipped,Madurai,16259,,
ORD000652,CUST07309,27-08-2024,Delivered,Bengaluru,3335,,
ORD000653,CUST01400,19-05-2024,Processing,Madurai,20063,,
ORD000654,CUST03727,19-08-2025,Cancelled,Pune,26406,,
ORD000655,CUST03821,03-08-2024,Delivered,Kolkata,38494,,
ORD000656,CUST02560,04-03-2026,Cancelled,Delhi,33842,,
ORD000657,CUST04280,04-01-2025,Shipped,Mumbai,8297,,
ORD000658,CUST01225,29-08-2026,Cancelled,Pune,20880,,
ORD000659,CUST08538,19-10-2024,Processing,Chennai,11655,,
ORD000660,CUST01054,28-08-2024,Delivered,Coimbatore,2656,,
ORD000661,CUST08662,18-06-2025,Delivered,Madurai,30627,,
ORD000662,CUST02969,16-11-2024,Delivered,Mumbai,11564,,
ORD000663,CUST06468,14-02-2024,Delivered,Bengaluru,29367,,
ORD000664,CUST06428,08-08-2025,Delivered,Delhi,9533,,
ORD000665,CUST09206,19-07-2026,Delivered,Kolkata,19663,,
ORD000666,CUST04169,05-09-2025,Delivered,Mumbai,75301,,
ORD000667,CUST05247,01-08-2026,Delivered,Delhi,28001,,
ORD000668,CUST09089,10-10-2024,Delivered,Coimbatore,8978,,
ORD000669,CUST02270,15-06-2026,Delivered,Chennai,17438,,
ORD000670,CUST08523,06-08-2025,Delivered,Bengaluru,10663,,
ORD000671,CUST06441,06-07-2025,Processing,Ahmedabad,49386,,
ORD000672,CUST00581,01-03-2026,Processing,Hyderabad,28145,,
ORD000673,CUST01495,30-07-2024,Delivered,Kolkata,43655,,
ORD000674,CUST08147,02-11-2025,Delivered,Kolkata,10180,,
ORD000675,CUST00904,27-03-2024,Processing,Hyderabad,15993,,
ORD000676,CUST06715,07-01-2024,Delivered,Chennai,19948,,
ORD000677,CUST01905,03-04-2025,Shipped,Chennai,30115,,
ORD000678,CUST02852,01-07-2024,Cancelled,Pune,30264,,
ORD000679,CUST08887,23-11-2024,Delivered,Coimbatore,5204,,
ORD000680,CUST05965,25-10-2024,Delivered,Coimbatore,24633,,
ORD000681,CUST09694,01-02-2025,Delivered,Chennai,11812,,
ORD000682,CUST08361,14-01-2024,Delivered,Hyderabad,18648,,
ORD000683,CUST00571,09-04-2024,Delivered,Delhi,10520,,
ORD000684,CUST09534,25-01-2026,Processing,Bengaluru,17504,,
ORD000685,CUST04166,17-06-2024,Processing,Madurai,5803,,
ORD000686,CUST07668,19-08-2024,Delivered,Madurai,3589,,
ORD000687,CUST04965,20-04-2024,Shipped,Mumbai,3862,,
ORD000688,CUST08145,12-12-2024,Shipped,Mumbai,16768,,
ORD000689,CUST02660,05-12-2024,Delivered,Ahmedabad,50080,,
ORD000690,CUST09192,05-09-2025,Delivered,Kolkata,46226,,
ORD000691,CUST04192,29-12-2025,Processing,Ahmedabad,27612,,
ORD000692,CUST00790,27-08-2024,Delivered,Bengaluru,38590,,
ORD000693,CUST09591,27-08-2024,Delivered,Chennai,2997,,
ORD000694,CUST04449,02-01-2026,Delivered,Mumbai,24179,,
ORD000695,CUST03606,26-09-2024,Processing,Pune,28936,,
ORD000696,CUST04690,23-06-2025,Delivered,Bengaluru,5050,,
ORD000697,CUST00397,12-10-2024,Delivered,Chennai,8540,,
ORD000698,CUST01490,30-11-2024,Delivered,Bengaluru,22707,,
ORD000699,CUST08163,19-07-2025,Delivered,Mumbai,13859,,
ORD000700,CUST08082,18-03-2025,Delivered,Madurai,33937,,
ORD000701,CUST07242,25-12-2025,Delivered,Delhi,3644,,
ORD000702,CUST07584,26-06-2026,Delivered,Hyderabad,30787,,
ORD000703,CUST04603,17-05-2025,Delivered,Madurai,6348,,
ORD000704,CUST05022,04-01-2025,Delivered,Coimbatore,1947,,
ORD000705,CUST08339,29-04-2024,Processing,Ahmedabad,5611,,
ORD000706,CUST00688,15-03-2024,Delivered,Madurai,3422,,
ORD000707,CUST06240,26-02-2025,Shipped,Pune,5094,,
ORD000708,CUST05450,10-03-2024,Shipped,Mumbai,24841,,
ORD000709,CUST06055,14-04-2026,Shipped,Bengaluru,53707,,
ORD000710,CUST00683,14-01-2026,Delivered,Pune,8591,,
ORD000711,CUST05523,27-09-2024,Delivered,Mumbai,18655,,
ORD000712,CUST08523,11-05-2024,Delivered,Delhi,16687,,
ORD000713,CUST09383,07-04-2024,Delivered,Coimbatore,16499,,
ORD000714,CUST03054,11-04-2024,Delivered,Chennai,30864,,
ORD000715,CUST03942,03-03-2025,Delivered,Ahmedabad,21557,,
ORD000716,CUST08150,15-06-2024,Delivered,Mumbai,6008,,
ORD000717,CUST04923,14-04-2024,Shipped,Hyderabad,63931,,
ORD000718,CUST06894,23-08-2026,Delivered,Madurai,69550,,
ORD000719,CUST06238,20-08-2025,Delivered,Kolkata,3220,,
ORD000720,CUST06494,02-07-2025,Delivered,Mumbai,19612,,
ORD000721,CUST01263,17-03-2025,Delivered,Coimbatore,17909,,
ORD000722,CUST06066,02-11-2025,Delivered,Madurai,14387,,
ORD000723,CUST00203,26-09-2025,Cancelled,Bengaluru,16809,,
ORD000724,CUST04310,12-07-2026,Delivered,Kolkata,20247,,
ORD000725,CUST01290,05-10-2025,Shipped,Hyderabad,27167,,
ORD000726,CUST08299,22-09-2024,Processing,Pune,26825,,
ORD000727,CUST06518,05-03-2026,Delivered,Hyderabad,33007,,
ORD000728,CUST09487,01-05-2026,Delivered,Ahmedabad,13722,,
ORD000729,CUST07484,23-02-2025,Processing,Bengaluru,33555,,
ORD000730,CUST07203,17-09-2024,Shipped,Kolkata,15078,,
ORD000731,CUST09217,09-03-2025,Delivered,Hyderabad,2778,,
ORD000732,CUST06703,19-02-2025,Shipped,Chennai,15359,,
ORD000733,CUST05231,20-12-2024,Shipped,Delhi,37359,,
ORD000734,CUST01269,07-07-2026,Delivered,Pune,13977,,
ORD000735,CUST01298,05-04-2025,Cancelled,Coimbatore,14749,,
ORD000736,CUST07194,01-12-2025,Delivered,Hyderabad,24994,,
ORD000737,CUST00316,19-01-2025,Delivered,Mumbai,15877,,
ORD000738,CUST08745,26-06-2025,Delivered,Bengaluru,2191,,
ORD000739,CUST02770,01-10-2024,Cancelled,Bengaluru,3817,,
ORD000740,CUST09259,05-11-2024,Delivered,Mumbai,17436,,
ORD000741,CUST02002,14-06-2026,Delivered,Ahmedabad,66298,,
ORD000742,CUST09466,18-07-2026,Shipped,Mumbai,18630,,
ORD000743,CUST07835,11-05-2024,Delivered,Mumbai,61692,,
ORD000744,CUST05809,18-11-2025,Delivered,Mumbai,46224,,
ORD000745,CUST07480,26-03-2026,Delivered,Coimbatore,59495,,
ORD000746,CUST06569,18-02-2024,Delivered,Madurai,11835,,
ORD000747,CUST03967,19-03-2025,Delivered,Pune,58736,,
ORD000748,CUST04451,03-06-2026,Delivered,Delhi,37752,,
ORD000749,CUST00599,20-06-2024,Shipped,Mumbai,8831,,
ORD000750,CUST00312,18-07-2026,Delivered,Chennai,24320,,
ORD000751,CUST09662,03-04-2026,Delivered,Mumbai,23910,,
ORD000752,CUST02622,25-11-2024,Delivered,Hyderabad,48973,,
ORD000753,CUST04708,06-01-2024,Delivered,Chennai,16807,,
ORD000754,CUST09898,10-08-2025,Delivered,Chennai,5164,,
ORD000755,CUST03958,22-07-2024,Processing,Pune,11567,,
ORD000756,CUST01180,03-01-2025,Delivered,Bengaluru,30778,,
ORD000757,CUST07205,12-06-2026,Delivered,Bengaluru,11881,,
ORD000758,CUST08980,22-12-2025,Delivered,Pune,12495,,
ORD000759,CUST04643,01-07-2025,Processing,Madurai,7856,,
ORD000760,CUST00354,19-07-2026,Cancelled,Madurai,28772,,
ORD000761,CUST04115,07-10-2024,Shipped,Ahmedabad,5528,,
ORD000762,CUST09578,19-11-2025,Delivered,Pune,9632,,
ORD000763,CUST05128,24-02-2024,Processing,Ahmedabad,41107,,
ORD000764,CUST03504,17-06-2024,Delivered,Delhi,751,,
ORD000765,CUST09666,08-11-2024,Delivered,Madurai,1202,,
ORD000766,CUST00784,06-07-2026,Shipped,Bengaluru,4141,,
ORD000767,CUST05493,22-04-2025,Delivered,Madurai,3781,,
ORD000768,CUST05773,03-03-2025,Shipped,Delhi,4054,,
ORD000769,CUST05239,26-05-2025,Delivered,Kolkata,7952,,
ORD000770,CUST02505,16-02-2025,Delivered,Pune,24390,,
ORD000771,CUST00926,18-04-2026,Shipped,Ahmedabad,16123,,
ORD000772,CUST05567,17-02-2024,Delivered,Chennai,46018,,
ORD000773,CUST09991,07-09-2025,Delivered,Chennai,16256,,
ORD000774,CUST01744,03-01-2024,Delivered,Hyderabad,942,,
ORD000775,CUST05920,19-08-2025,Cancelled,Hyderabad,39747,,
ORD000776,CUST09149,15-11-2025,Processing,Delhi,1369,,
ORD000777,CUST06991,26-02-2026,Delivered,Madurai,27093,,
